item,itemLabel,position,positionLabel,start,psid
Q12881862,Nikolaos Panagiotopoulos,Q6865935,Minister for National Defence of Greece,2019-07-09,Q12881862-6B7C0D32-F315-4D22-AA60-0205FEE52537
Q12886185,Christos Staïkouras,Q23901405,Minister of Economy and Finance of Greece,2019-07-09,Q12886185-1461B37F-DDEE-4167-9D23-4E24C8A5E16B
Q1348054,Kostis Chatzidakis,Q95224040,Minister for Labour and Social Affairs,2021-01-05,Q1348054-7780A274-060A-450B-98CE-E36C88B44FA8
Q16062024,Notis Mitarachi,Q108007560,Minister of Immigration and Asylum,2020-01-15,Q16062024-FB607607-73AF-44D5-811B-67532243747A
Q16329184,Ioannis Plakiotakis,Q23901435,Minister of Marine and the Aegean,2019-07-09,Q16329184-619a61fd-4667-393c-07c3-3a98619971db
Q17266735,Christos Stylianides,Q109638192,Minister of Climate Crisis and Civil Protection of Greece,2021-09-10,Q17266735-AA194C77-6DF4-4DBC-A075-2F7493EBD6C8
Q18199704,Kostas Tsiaras,Q19860560,Minister of Justice of Greece,2019-07-09,Q18199704-c24528a3-4803-dd17-285c-64e0f484f4dc
Q1886385,Makis Voridis,Q19858317,Greek Minister of the Interior,2021-01-05,Q1886385-6881c7f8-460c-f456-3bc8-180c24f03afc
Q19204747,Georgios Georgandas,Q20128305,Minister of Agricultural Development and Food of Greece,2022-02-08,Q19204747-4bdb7b0d-426b-28f0-3ded-33ea2a6a7227
Q20995434,Konstantínos Karamanlís,Q95231527,Minister of Infrastructure and Transport,2019-07-09,Q20995434-2cda4672-4778-4526-d2f6-7b758c73d7b1
Q20995447,Níki Keraméos,Q19858443,Minister of National Education and Religious Affairs of Greece,2019-07-09,Q20995447-51773BCF-97D3-49AB-A5C4-990E3CD7B6E5
Q20995506,Konstantínos Skrékas,Q23901445,"Minister of Environment, Energy and Climate Change",2021-01-05,Q20995506-0B9A9A6E-73AD-4BA5-97DD-8FF39367B508
Q247424,Nikos Dendias,Q16147098,Minister for Foreign Affairs of Greece,2019-07-09,Q247424-4d057574-4415-29b4-b241-02201abf98cc
Q318492,Panagiotis Pikrammenos,Q3394691,Deputy Prime Minister of Greece,2019-07-09,Q318492-896568c1-431e-36a9-092e-6790d5a0a784
Q444093,Athanasios Plevris,Q23901083,Minister of Health of Greece,2021-08-31,Q444093-956B0C53-86C1-48F5-9006-F2716E85077D
Q4684534,Adonis Georgiades,Q19943050,Minister of Development of Greece,2019-07-09,Q4684534-AFBBCD61-DE0A-46F7-8B2E-C8BFEEAF2A8E
Q552751,Kyriakos Mitsotakis,Q4377230,Prime Minister of Greece,2019-07-08,Q552751-aa449e12-4100-c613-70f5-c7e0ad4f8f17
Q65273184,Kyriakos Pierrakakis,Q3559112,Minister of State of Greece,2019-07-09,Q65273184-e91fe5a5-4fc4-a7c7-622c-68ac93686e54
Q65273184,Kyriakos Pierrakakis,Q95229560,Minister of Digital Governance,2019-07-09,Q65273184-ddfcb31b-4a36-e0db-6b36-17e5480ce2a3
Q65273202,Lina Mendoni,Q23901444,"Minister of Education, Culture and Sport",2019-07-09,Q65273202-AD24FBE4-9E95-475A-98A5-67E5AD4B0F3F
Q65273421,Panagiotis (Takis) Theodorikakos,Q23901451,Minister for the Protection of the Citizen,2021-08-31,Q65273421-81c679e0-41be-c866-2e09-6ef6b922d552
Q65952863,Akis Skertsos,Q3559112,Minister of State of Greece,2021-08-13,Q65952863-77dbccac-4b24-f215-6d67-8cc7cf69ce57
Q7916956,Vassilis Kikilias,Q20128304,Minister of Tourism of Greece,2021-08-31,Q7916956-10887C09-7FFE-4D9C-B2AE-E7B413C00241
